URL,domain,tld,path_rest,url_length,path_rest_length,num_spcs_chars,domain_entropy,domain_age,created_year,updated_year,expires_year,country_code,Label
"'service-runescape-com-forum-forums-ws.tk/\%253f269,240,213,7153385/'",'service-runescape-com-forum-forums-ws.tk,tk,"\%253f269,240,213,7153385/'",69,27,1,3.976352237,,,,,,bad
pyuthansamachar.com/np/Paypal_Virefication/5650a235f43bb20bca80d7b03e2f12c1/,pyuthansamachar.com,com,np/Paypal_Virefication/5650a235f43bb20bca80d7b03e2f12c1/,76,56,0,3.511085408,1265,2020,2023,2024,NP,bad
pyuthansamachar.com/np/Paypal_Virefication/,pyuthansamachar.com,com,np/Paypal_Virefication/,43,23,0,3.511085408,1265,2020,2023,2024,NP,bad
'www.worldofwarcrafv.tk/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam','www.worldofwarcrafv.tk,tk,login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;app=bam',119,95,6,3.464234653,,2020,2023,2024,NP,bad
pyuthansamachar.com/np/Paypal_Virefication/a480893df1859c8358a06b225e9cb87c/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,pyuthansamachar.com,com,np/Paypal_Virefication/a480893df1859c8358a06b225e9cb87c/webscr.php?cmd=_login-run&dispatch=5885d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e5,175,155,0,3.511085408,1265,2020,2023,2024,NP,bad
popmelody.ir/pp/pay/,popmelody.ir,ir,pp/pay/,20,7,0,3.251629167,,,,,,bad
popmelody.ir/pp/pay/3a3b2f33239ca59fd5e05dc512ba4c11/,popmelody.ir,ir,pp/pay/3a3b2f33239ca59fd5e05dc512ba4c11/,53,40,0,3.251629167,,,,,,bad
popmelody.ir/pp/pay/a.php,popmelody.ir,ir,pp/pay/a.php,25,12,0,3.251629167,,,,,,bad
'www.battleev.tk/cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam','www.battleev.tk,tk,cert/login.asp?ref=https\%3A\%2F\%2Fus.battle.net\%2Faccount\%2Fmanagement\%2Findex.xml&amp;amp;app=bam',121,104,6,3.155639062,,,,,,bad
'dealsbro.com/mail1134-1662-10787-0\%20833-14345=349049881.php','dealsbro.com,com,mail1134-1662-10787-0\%20833-14345=349049881.php',63,49,1,3.546593564,,,,,,bad
download-zimbra-toviewcopy.the-webmail.com/,download-zimbra-toviewcopy.the-webmail.com,com,,43,0,0,4.150913483,,,,,,bad
home.comcast.net/~19150/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,home.comcast.net,net,~19150/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,91,74,1,3.25,9430,1997,2022,2023,US,bad
www.pompon.it/disco/wp-admin/user/mail/yahoo/index.html,www.pompon.it,it,disco/wp-admin/user/mail/yahoo/index.html,55,41,0,2.87314068,1526,2019,2023,2024,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks1389346478fb52ryez3su-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-23401913/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks1389346478fb52ryez3su-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-23401913/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934e1ndyk9amqxu8lg-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-15605199/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934e1ndyk9amqxu8lg-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-15605199/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934612wfhrqgp8xk9d-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-40849249/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934612wfhrqgp8xk9d-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-40849249/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934e5gqjn1cb9mr2h4-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-90883112/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934e5gqjn1cb9mr2h4-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-90883112/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934v9sulhry3a5pdf8-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-88350418/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934v9sulhry3a5pdf8-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-88350418/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks138934rbxv8akd7lfz1h9-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-43151230/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks138934rbxv8akd7lfz1h9-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-43151230/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
fluchinfos.com/manageaccounts&jsupein=europ_land&and=349034902hjks1389344398uvq5znkdacs-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-55757058/websrc.php?session.start,fluchinfos.com,com,manageaccounts&jsupein=europ_land&and=349034902hjks1389344398uvq5znkdacs-serv-Einloggen&sessions&jseuropfindreupdat&&serv/metacc=deload-55757058/websrc.php?session.start,184,169,0,3.378783493,,,,,,bad
u.to/pbYrAg,u.to,to,pbYrAg,11,6,0,2,,,,,,bad
theheropost.com/img/ssltd1.php,theheropost.com,com,img/ssltd1.php,30,14,0,3.189898095,,,,,,bad
host81-133-0-203.in-addr.btopenworld.com/.ss/,host81-133-0-203.in-addr.btopenworld.com,com,.ss/,45,4,0,4.315311532,8523,2000,2023,2024,,bad
loveisithit.com/rem/Re/,loveisithit.com,com,rem/Re/,23,7,0,3.323231429,,,,,,bad
www.taniepozycjonowanie.info.pl/questions.php,www.taniepozycjonowanie.info.pl,pl,questions.php,45,13,0,3.679687439,,,,,,bad
home.comcast.net/~gkopp1937/,home.comcast.net,net,~gkopp1937/,28,11,1,3.25,9430,1997,2022,2023,US,bad
www.gadgetstationuk.com/js/tiny_mce/themes/simple/skins/o2k7/img/index.html,www.gadgetstationuk.com,com,js/tiny_mce/themes/simple/skins/o2k7/img/index.html,75,51,0,3.762267391,,,,,,bad
malatyasehri.com/wp-includes/js/crop/.sinc3.1/portal/,malatyasehri.com,com,wp-includes/js/crop/.sinc3.1/portal/,53,36,0,3.577819531,,,,,,bad
malatyasehri.com/wp-includes/js/crop/.sinc3.1/portal/?973956/,malatyasehri.com,com,wp-includes/js/crop/.sinc3.1/portal/?973956/,61,44,0,3.577819531,,,,,,bad
malatyasehri.com/wp-includes/js/crop/.sinc3.1/portal/?973956/105786.php,malatyasehri.com,com,wp-includes/js/crop/.sinc3.1/portal/?973956/105786.php,71,54,0,3.577819531,,,,,,bad
alphamarketingsg.com/media/system/-/page-2/,alphamarketingsg.com,com,media/system/-/page-2/,43,22,0,3.88418372,4453,2011,2023,2024,MY,bad
alphamarketingsg.com/media/system/-/page-1/,alphamarketingsg.com,com,media/system/-/page-1/,43,22,0,3.88418372,4453,2011,2023,2024,MY,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Juridica/index/PJURIDICA/,santandenet.hut4.ru,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Juridica/index/PJURIDICA/,153,133,0,3.326360408,6770,2005,,2024,,bad
santandenet.hut4.ru:80/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Juridica/index/PJURIDICA/pessoajuridica.php,santandenet.hut4.ru:80,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Juridica/index/PJURIDICA/pessoajuridica.php,174,151,0,3.663532755,6770,2005,,2024,,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/,santandenet.hut4.ru,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/,149,129,0,3.326360408,6770,2005,,2024,,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/informadados.html,santandenet.hut4.ru,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/CentralS4nt4and3r/Clientes/Pessoa_Fisica/index/PFISICA/informadados.html,166,146,0,3.326360408,6770,2005,,2024,,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/,santandenet.hut4.ru,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/,86,66,0,3.326360408,6770,2005,,2024,,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/index.php,santandenet.hut4.ru,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/index.php,103,83,0,3.326360408,6770,2005,,2024,,bad
santandenet.hut4.ru/SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/,santandenet.hut4.ru,ru,SMS_Santander/Clientes/Cadastro/Servico_SMS/Index/InternetBanking/default/,94,74,0,3.326360408,6770,2005,,2024,,bad
www.casaconstrucao.voudeargohost.net/,www.casaconstrucao.voudeargohost.net,net,,37,0,0,3.742589502,,,,,,bad
www.casaconstrucao.voudeargohost.net/index.php,www.casaconstrucao.voudeargohost.net,net,index.php,46,9,0,3.742589502,,,,,,bad
www.princopal.it/firewall/index.php,www.princopal.it,it,firewall/index.php,35,18,0,3.327819531,,,,,,bad
amazon.de-register.net/,amazon.de-register.net,net,,23,0,0,3.6412498,,,,,,bad
www.memberweb.com/memberweb2k1/property2k2.asp?Key=607347&fromEmail=email&SC_EID=e2753144&groupId=9387&memberid=102898,www.memberweb.com,com,memberweb2k1/property2k2.asp?Key=607347&fromEmail=email&SC_EID=e2753144&groupId=9387&memberid=102898,118,100,0,2.822181959,9997,1996,2023,2024,US,bad
yesilmimar.com/Paypalupdate/webscr/index.php,yesilmimar.com,com,Paypalupdate/webscr/index.php,44,29,0,3.324862958,5715,2007,2022,2025,TR,bad
cirter.com/INSTAL.php,cirter.com,com,INSTAL.php,21,10,0,2.921928095,8205,2001,2023,2026,FR,bad
paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.sanmiguelchile.cl/ew1ewr12ew21ewr21ewr12ewr21ewr21ewr/ewererwerwwerewr23ewr32ew3ewr32ewr/info/webscr.php,paypal.info.update.65rth46e5rg3w1erf65gwer4g5r4g65.rg6e5rger51g3w51e5gweg12e3wf1w.g1w5e6g1t321h5y1h.rth15y1h3r2t1h5561h.1h55132we1r5q1w5d1qw.q15frqf21er5g435g1er25g14ewg.g231g515212ewf4w5fqef.1rg45er2g1w.sanmiguelchile.cl,cl,ew1ewr12ew21ewr21ewr12ewr21ewr21ewr/ewererwerwwerewr23ewr32ew3ewr32ewr/info/webscr.php,308,86,0,4.219573975,,,,,,bad
imface.de/kapcsolatok/signon.html,imface.de,de,kapcsolatok/signon.html,33,23,0,2.947702779,,,,,,bad
prisme-topo.fr/de/,prisme-topo.fr,fr,de/,18,3,0,3.378783493,,,,,,bad
34u6oiu13df.info/click/vk.php?idadv=21&amp;id=221&amp;close=1,34u6oiu13df.info,info,click/vk.php?idadv=21&amp;id=221&amp;close=1,61,44,0,3.375,,,,,,bad
www.postepay-it.sicurezza.niudqxzpbal.bedavaoyun.biz.tr/jss/loginxx/authentication/index.php,www.postepay-it.sicurezza.niudqxzpbal.bedavaoyun.biz.tr,tr,jss/loginxx/authentication/index.php,92,36,0,4.260473523,,,,,,bad
bodyperfectlc.com/fresh/well/wellsfargo-online.php,bodyperfectlc.com,com,fresh/well/wellsfargo-online.php,50,32,0,3.572469459,,,,,,bad
christianinspirationalsite.com/cis/site/uk/webscrlogin.php,christianinspirationalsite.com,com,cis/site/uk/webscrlogin.php,58,27,0,3.555913095,,,,,,bad
www.quocvietthuphap.com:82/images/vnb.htm,www.quocvietthuphap.com:82,com,images/vnb.htm,41,14,0,3.979097891,,,,,,bad
elserviciodelvino.mx/tiendaserviciodelvino/paypal1/51b522e9c479eb0510a48a7ceac755bd/,elserviciodelvino.mx,mx,tiendaserviciodelvino/paypal1/51b522e9c479eb0510a48a7ceac755bd/,84,63,0,3.546439345,5112,2009,2023,2026,MX,bad
aeroenterprises.sitex.us/global/login.globalsources.com/sso/globalsources.html,aeroenterprises.sitex.us,us,global/login.globalsources.com/sso/globalsources.html,78,53,0,3.319773835,,,,,,bad
sistemaemkt.com/acesso/link.php?M=10699634&amp;N=1170&amp;L=1168&amp;F=H,sistemaemkt.com,com,acesso/link.php?M=10699634&amp;N=1170&amp;L=1168&amp;F=H,72,56,0,3.189898095,,,,,,bad
www.hostalmontecarlo.com/plugins/editors/tinymce/jscripts/tiny_mce/0210202_/01022012.php,www.hostalmontecarlo.com,com,plugins/editors/tinymce/jscripts/tiny_mce/0210202_/01022012.php,88,63,0,3.553508855,6611,2005,2023,2024,ES,bad
www.westcorkhotel.com/security/login.php,www.westcorkhotel.com,com,security/login.php,40,18,0,3.403989446,8292,2000,2022,2023,IE,bad
docs.google.com/spreadsheet/viewform?formkey=dFVDTVl5dnhSRER5S2VzNzdVT3IzOXc6MQ,docs.google.com,com,spreadsheet/viewform?formkey=dFVDTVl5dnhSRER5S2VzNzdVT3IzOXc6MQ,79,63,0,2.973557262,9440,1997,2019,2028,US,bad
www.erzurumsarkinsaat.com.tr/templates/villa/images/procedimento/index.php,www.erzurumsarkinsaat.com.tr,tr,templates/villa/images/procedimento/index.php,74,45,0,3.726474118,,,,,,bad
www.erzurumsarkinsaat.com.tr/templates/villa/images/procedimento/,www.erzurumsarkinsaat.com.tr,tr,templates/villa/images/procedimento/,65,36,0,3.726474118,,,,,,bad
www.interlinebusinessdirectory.com/wp-content/themes/twentyeleven/languages/jan.php,www.interlinebusinessdirectory.com,com,wp-content/themes/twentyeleven/languages/jan.php,83,48,0,3.822181959,,,,,,bad
cadastrodeclientes.paginaseguraibmodulo.com/paginaSegura/Inicio/LoginUsuario.php,cadastrodeclientes.paginaseguraibmodulo.com,com,paginaSegura/Inicio/LoginUsuario.php,80,36,0,3.969771953,,,,,,bad
www.ourocarcielloevoce.allalla.com/ok.php,www.ourocarcielloevoce.allalla.com,com,ok.php,41,6,0,3.340872312,4656,2010,2023,2024,LT,bad
www.meerstudiefinanciering.nl/modules/mod_custom/mod_custom.php,www.meerstudiefinanciering.nl,nl,modules/mod_custom/mod_custom.php,63,33,0,3.728502116,,,,,,bad
www.ourocarcielloevoce.allalla.com/index.html,www.ourocarcielloevoce.allalla.com,com,index.html,45,10,0,3.340872312,4656,2010,2023,2024,LT,bad
vaidetam.aa.am/,vaidetam.aa.am,am,,15,0,0,2.692380602,,,,,,bad
paypal.com.cgi-bin.webscr.cmd.flow.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4.s0f1f54f1.antserve.com/3c491ee43679ba1291d3c4482d9e6282/index.php,paypal.com.cgi-bin.webscr.cmd.flow.login.submit.dispatch.5885d80a13c0db1f8e263663d3faee8d8494db9703d295b4.s0f1f54f1.antserve.com,com,3c491ee43679ba1291d3c4482d9e6282/index.php,171,42,0,4.784545657,4221,2011,2020,2025,US,bad
www.erzurumsarkinsaat.com.tr/cache/mod_kayanhaber/acessoseguro/,www.erzurumsarkinsaat.com.tr,tr,cache/mod_kayanhaber/acessoseguro/,63,34,0,3.726474118,,,,,,bad
www.erzurumsarkinsaat.com.tr/components/com_newsfeeds/cliente.php,www.erzurumsarkinsaat.com.tr,tr,components/com_newsfeeds/cliente.php,65,36,0,3.726474118,,,,,,bad
freehabbcoins.biz.nf/signin.html,freehabbcoins.biz.nf,nf,signin.html,32,11,0,3.58418372,5914,2007,2023,2024,SC,bad
www.quocvietthuphap.com:82/images//vnb.htm,www.quocvietthuphap.com:82,com,images//vnb.htm,42,15,0,3.979097891,,,,,,bad
intranet.stagingserver.com.au/media/images/video/type/cartasi.it/log/an/,intranet.stagingserver.com.au,au,media/images/video/type/cartasi.it/log/an/,72,42,0,3.667314615,,,,,,bad
www.ilam-telecom.ir/public/css/d15.html,www.ilam-telecom.ir,ir,public/css/d15.html,39,19,0,3.471354487,,,,,,bad
d3item.org/paypal.co.uk/webscr/index.php,d3item.org,org,paypal.co.uk/webscr/index.php,40,29,0,3.321928095,,,,,,bad
www.hanoi.coo.me/az2,www.hanoi.coo.me,me,az2,20,3,0,3.108458593,,,,,,bad
docs.google.com/a/sau.edu/spreadsheet/viewform?formkey=dFVDTVl5dnhSRER5S2VzNzdVT3IzOXc6MQ,docs.google.com,com,a/sau.edu/spreadsheet/viewform?formkey=dFVDTVl5dnhSRER5S2VzNzdVT3IzOXc6MQ,89,73,0,2.973557262,9440,1997,2019,2028,US,bad
andersen-store.com.ua/,andersen-store.com.ua,ua,,22,0,0,3.594465637,,,,,,bad
bayramoglu.org/www.paypal.co.uk/webscr/index.php,bayramoglu.org,org,www.paypal.co.uk/webscr/index.php,48,33,0,3.235926351,378,2022,2023,2024,TR,bad
bayramoglu.org/uk.paypal.co.uk/webscr/index.php,bayramoglu.org,org,uk.paypal.co.uk/webscr/index.php,47,32,0,3.235926351,378,2022,2023,2024,TR,bad
zcgl.jzmu.edu.cn/gulte/,zcgl.jzmu.edu.cn,cn,gulte/,23,6,0,3.327819531,,,,,,bad
camlica-konaklari.com/uk.paypal.com/webscr/index.php,camlica-konaklari.com,com,uk.paypal.com/webscr/index.php,52,30,0,3.308751351,2899,2015,2016,2026,US,bad
'www.redwoodtransit.org/schedules/Redwood\%20Transit\%20schedule/-Mainline/sc/','www.redwoodtransit.org,org,schedules/Redwood\%20Transit\%20schedule/-Mainline/sc/',79,55,2,3.501397825,,2015,2016,2026,US,bad
camlica-konaklari.com/www.paypal.co.uk/webscr/index.php,camlica-konaklari.com,com,www.paypal.co.uk/webscr/index.php,55,33,0,3.308751351,2899,2015,2016,2026,US,bad
uckadojo.com/pages/logins.htm,uckadojo.com,com,pages/logins.htm,29,16,0,3.022055209,7025,2004,2023,2025,US,bad
mail-quotas.tk/,mail-quotas.tk,tk,,15,0,0,3.521640636,,,,,,bad
rsj26.rhostjh.com/~trabajos/updates-paypal/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,rsj26.rhostjh.com,com,~trabajos/updates-paypal/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/,147,129,1,3.381580488,4392,2011,2023,2024,US,bad
www.meerstudiefinanciering.nl/modules/mod_custom/mod_custom.php?by171w.bay171.mail.live.com/mail/InboxLight.aspx?n=15002351,www.meerstudiefinanciering.nl,nl,modules/mod_custom/mod_custom.php?by171w.bay171.mail.live.com/mail/InboxLight.aspx?n=15002351,123,93,0,3.728502116,,,,,,bad
rsj26.rhostjh.com/~trabajos/updates-paypal/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/Thanks.htm,rsj26.rhostjh.com,com,~trabajos/updates-paypal/www.paypal.com/paypal/cgi-bin/webscrcmd=_login-run/webscrcmd=_account-run/updates-paypal/confirm-paypal/Thanks.htm,157,139,1,3.381580488,4392,2011,2023,2024,US,bad
14am.net/ad/paypal/,14am.net,net,ad/paypal/,19,10,0,3,,,,,,bad
www.duh.com.br/www.paypal.com.support/us/cgi-bin/webscr_cmd=_login-run/login.html,www.duh.com.br,br,www.paypal.com.support/us/cgi-bin/webscr_cmd=_login-run/login.html,81,66,0,3.128085279,7248,2003,2022,2024,,bad
brainpower2u.com/cache/preview/r.php,brainpower2u.com,com,cache/preview/r.php,36,19,0,3.75,,,,,,bad
financial-advisor-training.com/security/webscr.html,financial-advisor-training.com,com,security/webscr.html,51,20,0,3.71990258,6457,2005,2021,2023,US,bad
glenbanestone.com/tmp/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,glenbanestone.com,com,tmp/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/update.php,163,145,0,3.410417253,2583,2016,2023,2024,GB,bad
glenbanestone.com/tmp/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/index.htm,glenbanestone.com,com,tmp/RBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4haol/cmThkRqcUe5qBbIUMLTMUxjVXHuoiRBMC8Qg1BHav4pYFzembFoENcG1gf3H4PaiYU4h/Verify/securedpage/index.htm,162,144,0,3.410417253,2583,2016,2023,2024,GB,bad
acc-central.r-o-o-t.net/,acc-central.r-o-o-t.net,net,,24,0,0,3.24052826,6893,2004,2023,2023,GB,bad
www.gorconsul.ru/plugins/paypal.com/webscr/m/e/q/p/z/x/j/id=102040/index.html,www.gorconsul.ru,ru,plugins/paypal.com/webscr/m/e/q/p/z/x/j/id=102040/index.html,77,60,0,3.202819531,,,,,,bad
financial-advisor-training.com/security/,financial-advisor-training.com,com,security/,40,9,0,3.71990258,6457,2005,2021,2023,US,bad
bouhlal.org/wp-includes/js/2/webscr.php,bouhlal.org,org,wp-includes/js/2/webscr.php,39,27,0,3.095795255,,,,,,bad
home.comcast.net/~Phillips.05/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex2.html,home.comcast.net,net,~Phillips.05/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex2.html,97,80,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~Phillips.05/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,home.comcast.net,net,~Phillips.05/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,97,80,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex3.html,home.comcast.net,net,~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex3.html,95,78,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex4.html,home.comcast.net,net,~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex4.html,95,78,1,3.25,9430,1997,2022,2023,US,bad
acc-central.r-o-o-t.net,acc-central.r-o-o-t.net,net,,23,0,0,3.24052826,6893,2004,2023,2023,GB,bad
home.comcast.net/~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex2.html,home.comcast.net,net,~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex2.html,95,78,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,home.comcast.net,net,~rlewis260/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex1.html,95,78,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~Phillips.05/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex3.html,home.comcast.net,net,~Phillips.05/ISAPIdllCustomerSupport&amp;ambaybuyerprotectionpoliciesindex3.html,97,80,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~rklitz/redirecting4.htm,home.comcast.net,net,~rklitz/redirecting4.htm,41,24,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~Rjcrodeo/redirecting1.htm,home.comcast.net,net,~Rjcrodeo/redirecting1.htm,43,26,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~Phillips.05/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex1.html,home.comcast.net,net,~Phillips.05/ISAPIdllCustomerSupport&ambaybuyerprotectionpoliciesindex1.html,93,76,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~slerivera/redirecting2.htm,home.comcast.net,net,~slerivera/redirecting2.htm,44,27,1,3.25,9430,1997,2022,2023,US,bad
home.comcast.net/~themightyneptune/redirecting3.htm,home.comcast.net,net,~themightyneptune/redirecting3.htm,51,34,1,3.25,9430,1997,2022,2023,US,bad
www.emergingmelbourne.com/chase/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,www.emergingmelbourne.com,com,chase/Logon.php?LOB=RBGLogon&_pageLabel=page_logonform,80,54,0,3.54346519,,,,,,bad
www.ilam-telecom.ir/public/css/d14.html,www.ilam-telecom.ir,ir,public/css/d14.html,39,19,0,3.471354487,,,,,,bad
berrywireless.com/users/irene/ca/cgi-bin/cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846/,berrywireless.com,com,users/irene/ca/cgi-bin/cmd=_login-submit&amp;dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c846/,137,119,0,3.410417253,6530,2005,2022,2023,CA,bad
www.google.com.au/url?sa=t&amp;rct=j&amp;q=site:suikerziekte-symptomen.nl&amp;source=web&amp;cd=3&amp;ved=0CDgQFjAC&amp;url=suikerziekte-symptomen.nl/suikerziekte/suikerziekte-te-behandelen-niet-te-genezen/&amp;ei=OskEUISqMsbOsgav5ITcBg&amp;usg=AFQjCNFbn4evKSQelYkBhVeQZEFJJskhkA&amp;cad=rja,www.google.com.au,au,url?sa=t&amp;rct=j&amp;q=site:suikerziekte-symptomen.nl&amp;source=web&amp;cd=3&amp;ved=0CDgQFjAC&amp;url=suikerziekte-symptomen.nl/suikerziekte/suikerziekte-te-behandelen-niet-te-genezen/&amp;ei=OskEUISqMsbOsgav5ITcBg&amp;usg=AFQjCNFbn4evKSQelYkBhVeQZEFJJskhkA&amp;cad=rja,291,273,0,3.130717988,,,2023,,,bad
